"id","category","name","grams","calories","carbs","protein","fat"
1011,"과실류","레몬 가공(음료), 과일주스","200","52","17.2","0.8","0.4"
1012,"과실류","레몬, 생것 ","100","30","7","1.4","0.8"
1013,"과실류","레몬쥬스,농축과즙","100","39","10.2","0","0"
1014,"과실류","롱간스, 냉동 ","100","69","18.5","0.6","0.1"
1015,"과실류","롱간스, 마른것 ","100","286","74","4.9","0.4"
1016,"과실류","롱간스, 생것 ","100","59","15","1.3","0.1"
1017,"과실류","리치, 생것 ","100","63","16.4","1","0.1"
1018,"과실류","망고, 생것 ","100","64","16.9","0.6","0.1"
1019,"과실류","망고, 애플망고, 생것 ","100","49","13.2","0.5","0"
1020,"과실류","매실 가공(기타), 농축액 ","100","281","65.5","4.3","0.2"
1021,"과실류","매실 가공(기타), 매실절임 ","100","33","10.5","0.9","0.2"
1022,"과실류","매실, 생것 ","100","34","7.8","1.1","1.1"
1023,"과실류","매실음료 ","100","55","13.1","0.1","0.2"
1024,"과실류","머루, 가공(음료), 과일주스","100","81","21.8","0.3","0.2"
1025,"과실류","머루, 개량종, 생것 ","100","62","15.9","0.8","0.3"
1026,"과실류","머루, 과육, 생것 ","100","44","11.5","0.6","0.1"
1027,"과실류","머루, 과피, 생것 ","100","81","20.3","1.1","0.5"
1028,"과실류","멜론, 머스크, 생것","100","36","8.9","1.2","0"
1029,"과실류","멜론, 화이트, 생것 ","100","36","9.6","0.7","0.1"
1030,"과실류","모과, 생것 ","100","78","20","0.7","0.4"
1031,"과실류","무화과 가공(통조림), 통조림 ","100","81","19.4","0.5","0.1"
1032,"과실류","무화과, 마른것 ","100","271","70","3.2","1"
1033,"과실류","무화과, 생것 ","100","54","14.3","0.6","0.1"
1034,"과실류","바나나, 마른것 ","100","483","61.2","1.7","31"
1035,"과실류","바나나, 생것 ","100","80","21.2","1","0"
1036,"과실류","배 가공(음료), 과즙 ","100","52","13","0.3","0.5"
1037,"과실류","배 가공(음료), 넥타 ","200","106","24.4","1.4","0.2"
1038,"과실류","배 가공(통조림), 통조림, 일본배","30","23.4","5.73","0.03","0.03"
1039,"과실류","배, 돌배, 전체, 생것 ","100","48","12.8","0.4","0.1"
1040,"과실류","배쥬스,농축과배쥬스,농축과즙","100","53","13.3","0","0"
1041,"과실류","버찌 가공(통조림), 통조림 ","100","74","17.6","0.6","0.1"
1042,"과실류","버찌, 생것 ","100","60","14.9","1.7","0.1"
1043,"과실류","복분자, 생것 ","100","60","12.2","1.4","1.3"
1044,"과실류","복숭아 가공(기타), 당절임 ","100","311","75","2.6","0.1"
1045,"과실류","복숭아 가공(기타), 잼 ","100","245","60.4","0.5","0.1"
1046,"과실류","복숭아 가공(음료), 넥타 ","100","45","11","0.1","0.1"
1047,"과실류","복숭아 가공(통조림), 백도, 통조림 ","100","71","19.5","0.2","0.1"
1048,"과실류","복숭아 가공(통조림), 황도, 통조림 ","100","59","16.3","0.3","0.1"
1049,"과실류","복숭아, 미숙과, 생것 ","100","48","10","1.8","0.7"
1050,"과실류","복숭아, 백도, 생것 ","100","36","9.1","0.6","0.1"
1051,"과실류","복숭아, 천도, 생것 ","100","41","10.3","0.6","0.2"
1052,"과실류","복숭아, 황도, 생것 ","100","45","11.8","0.7","0"
1053,"과실류","블랙베리, 생것 ","100","49","10.3","1.2","0.9"
1054,"과실류","블루베리 가공(기타), 잼 ","100","181","43.8","0.7","0.3"
1055,"과실류","블루베리 가공(통조림), 통조림 ","100","88","22.1","0.7","0.3"
1056,"과실류","블루베리, 냉동 ","100","51","13.6","0.5","0"
1057,"과실류","블루베리, 생것 ","100","57","14.5","0.7","0.3"
1058,"과실류","비파 가공(통조림), 통조림 ","100","81","19.8","0.3","0.1"
1059,"과실류","비파, 생것 ","100","46","10.1","0.4","1"
1060,"과실류","사과 가공(기타), 잼 ","100","256","66.2","0.2","0.1"
1061,"과실류","사과 가공(음료), 넥타 ","100","53","11.7","1","0.2"
1062,"과실류","사과 가공(음료), 농축과즙 주스 ","100","43","11.4","0.1","0.2"
1063,"과실류","사과 가공(음료), 주스, 가당 ","100","49","11.9","0.1","0.1"
1064,"과실류","사과 가공(음료), 주스, 무가당 ","100","43","11.6","0.2","0.1"
1065,"과실류","사과 가공(통조림), 통조림 ","100","66","15.1","0.7","0.3"
1066,"과실류","사과, 마른것 ","100","275","71.8","1","1.6"
1067,"과실류","사과, 부사(후지), 생것 ","100","49","13.1","0.2","0.1"
1068,"과실류","산딸기, 생것 ","100","32","6.7","1.3","0.4"
1069,"과실류","산수유, 과육, 생것 ","100","292","76.6","3.6","0.5"
1070,"과실류","살구 가공(기타), 잼 ","100","271","66.8","0.6","0.1"
1071,"과실류","살구 가공(음료), 넥타 ","100","41","9.9","0.2","0.1"
1072,"과실류","살구 가공(통조림), 통조림 ","100","48","12.4","0.6","0"
1073,"과실류","살구, 마른것 ","100","288","70.4","9.2","0.4"
1074,"과실류","살구, 생것 ","100","30","7.1","0.9","0.2"
1075,"과실류","석류, 생것 ","100","56","15.5","0.2","trace"
1076,"과실류","소귀나무열매, 생것 ","100","24","4.6","0.8","0.6"
1077,"과실류","수박, 씨없는 수박, 생것 ","100","31","7.5","0.8","0.1"
1078,"과실류","시벅혼, 생것 ","100","70","9.7","1","3.8"
1079,"과실류","아떼모야, 생것 ","100","73","19","1.2","0.1"
1080,"과실류","아보카도, 생것 ","100","187","6.2","2.5","18.7"
1081,"과실류","아세로라, 감미종, 생것 ","100","36","9","0.7","0.1"
1082,"과실류","앵두, 생것 ","100","61","15.2","1.1","0.3"
1083,"과실류","엘더베리, 생것 ","100","73","18.4","0.7","0.5"
1084,"과실류","오디, 백과, 생것 ","100","49","11.2","2.1","0.3"
1085,"과실류","오렌지 가공(기타), 마멀레이드 ","100","223","61.4","0.4","0.1"
1086,"과실류","오렌지 가공(음료), 과일주스","100","42","10.5","0.7","0.2"
1087,"과실류","오렌지 가공(음료), 주스, 가당, 칼슘강화 ","100","53","12.4","0.7","0.1"
1088,"과실류","오렌지 가공(음료), 주스, 무가당 ","100","36","9","0.7","0.1"
1089,"과실류","오렌지, 생것 ","100","44","11.2","0.9","0.1"
1090,"과실류","오미자 가공(기타), 농축액 ","100","259","64.6","0.1","0"
1091,"과실류","오미자, 마른것 ","100","362","61.3","8.5","13.5"
1092,"과실류","오미자, 생것 ","100","81","12.8","2.1","3.3"
1093,"과실류","올리브 가공(기타), 숙과피클 ","100","118","3.4","0.8","12.3"
1094,"과실류","올리브 가공(기타), 청과피클 ","100","116","4.5","0.5","12.7"
1095,"과실류","올리브, 마른것 ","100","307","82","3.3","0.1"
1096,"과실류","올리브, 생것 ","200","170","39.2","2.4","2.4"
1097,"과실류","용과, 적색, 생것 ","100","45","11.2","0.9","0.2"
1098,"과실류","유자 가공(기타), 농축액 ","100","243","60.2","0.5","0"
1099,"과실류","유자 가공(기타), 유자과피가루 ","40","102","32.04","2.88","0.68"
1100,"과실류","유자, 과육, 생것 ","100","42","9.9","0.8","1.5"
1101,"과실류","유자, 과피, 생것 ","100","50","16.5","1","0.2"
